467, 11, dl, 0.13521737423907104, 0.29996522905120165;
474, 11, dl, 0.11637706728533345, 0.29996522905120165;
481, 11, dl, 0.11637706728533345, 0.29996522905120165;
488, 11, dl, 0.11637706728533345, 0.29996522905120165;
495, 11, dl, 0.11637706728533345, 0.29996522905120165;
504, 6, div, 0.2627360327563296, 0.7930884707403986;
507, 7, div, 0.5276038596131014, 8.441661753809623;
508, 8, div, 0.5276038596131014, 8.441661753809623;
509, 9, div, 0.25859216023922427, 2.1045658341219347;
516, 9, div, 0.2586430022424476, 2.1053793061735075;
523, 9, div, 0.2588200924908336, 1.9671582662351912;
530, 9, div, 0.2588200924908336, 1.9671582662351912;
537, 8, div, 0.5276038596131014, 8.441661753809623;
538, 9, div, 0.20599115411127938, 0.8843726338404794;
541, 10, ul, 0.15298061159232834, 0.7649032007283072;
586, 5, div, 0.485670797313873, 7.770732757021969;
587, 6, div, 0.485670797313873, 7.770732757021969;
588, 7, div, 0.5276038596131014, 8.441661753809623;
589, 8, div, 0.5276038596131014, 8.441661753809623;
590, 9, div, 0.355373428957845, 0.0;
591, 10, div, 0.18195482576947974, 1.5864711113561698;
599, 6, div, 0.485670797313873, 7.770732757021969;
600, 7, div, 0.5276038596131014, 8.441661753809623;
601, 8, div, 0.5276038596131014, 8.441661753809623;
602, 9, div, 0.5276038596131014, 8.441661753809623;
603, 10, div, 0.32242975031334564, 1.5864711113561698;
606, 11, div, 0.44655061170717003, 7.1448097873147205;
607, 12, div, 0.485670797313873, 7.770732757021969;
608, 13, div, 0.1837987863823738, 0.7745591907561382;
616, 11, div, 0.32098284670327093, 1.563320653594975;
624, 11, div, 0.1835336213432141, 2.9365379414914257;
625, 12, ul, 0.06359925933555274, 0.1422582651571614;
633, 10, div, 0.32242975031334564, 1.5864711113561698;
636, 11, div, 0.44655061170717003, 7.1448097873147205;
637, 12, div, 0.485670797313873, 7.770732757021969;
638, 13, div, 0.280563410529614, 1.7039135878381004;
643, 1, div, 0.11706505792306096, 0.0;
648, 2, br, 0.03321928094887362, 0.3321928094887362;
