tt;BOM_tc;BOM_to;BOM_tu;BOM_co;BOM_cu;BOM_cm;BOM_cf;BOM_gtb;BOM_stb;BOM_prec;BOM_score;VIPS_tc;VIPS_to;VIPS_tu;VIPS_co;VIPS_cu;VIPS_cm;VIPS_cf;VIPS_gtb;VIPS_stb;VIPS_prec;VIPS_score
0;0.5555555555555556;0.8888888888888888;0.0;0.2222222222222222;0.0;5.0;3.888888888888889;4.666666666666667;6.666666666666667;0.11904761904761904;0.012175324675324674;0.4117647058823529;0.5294117647058824;0.0;0.17647058823529413;0.0;4.470588235294118;3.9411764705882355;4.529411764705882;5.588235294117647;0.09090909090909091;0.010167464114832535
5;2.6666666666666665;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.1111111111111111;2.7777777777777777;1.5555555555555556;4.666666666666667;6.666666666666667;0.5714285714285714;0.10714285714285714;1.5294117647058822;0.5294117647058824;0.058823529411764705;0.17647058823529413;0.058823529411764705;3.2941176470588234;2.7058823529411766;4.529411764705882;5.588235294117647;0.33766233766233766;0.05125231910946197
10;3.2222222222222223;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.1111111111111111;2.2222222222222223;1.0;4.666666666666667;6.666666666666667;0.6904761904761905;0.16353383458646617;1.9411764705882353;0.5882352941176471;0.058823529411764705;0.23529411764705882;0.058823529411764705;2.764705882352941;2.235294117647059;4.529411764705882;5.588235294117647;0.4285714285714286;0.07589285714285715
15;3.4444444444444446;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.1111111111111111;2.0;0.7777777777777778;4.666666666666667;6.666666666666667;0.7380952380952381;0.19537815126050423;2.235294117647059;0.5882352941176471;0.058823529411764705;0.23529411764705882;0.058823529411764705;2.4705882352941178;1.9411764705882353;4.529411764705882;5.588235294117647;0.4935064935064935;0.09755360918151616
20;3.5555555555555554;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.1111111111111111;1.8888888888888888;0.6666666666666666;4.666666666666667;6.666666666666667;0.7619047619047619;0.21428571428571427;2.4705882352941178;0.7058823529411765;0.058823529411764705;0.35294117647058826;0.058823529411764705;2.0;1.588235294117647;4.529411764705882;5.588235294117647;0.5454545454545455;0.12530712530712534
25;3.6666666666666665;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.1111111111111111;1.7777777777777777;0.5555555555555556;4.666666666666667;6.666666666666667;0.7857142857142856;0.2357142857142857;2.7058823529411766;0.7058823529411765;0.058823529411764705;0.35294117647058826;0.058823529411764705;1.7647058823529411;1.3529411764705883;4.529411764705882;5.588235294117647;0.5974025974025975;0.15387642660369935
