tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,0.008507407407407408,0.009825925925925925,9.814814814814814e-05,0.004942592592592592,1.6666666666666667e-05,0.010927777777777776,0.0013444444444444445
0.1,1,0.006907407407407408,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.01423148148148148,0.011168518518518519
0.2,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.30000000000000004,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.4,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.5,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.6,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.7,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.7999999999999999,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.8999999999999999,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
0.9999999999999999,1,0.006905555555555556,0.003305555555555556,9.814814814814814e-05,0.0032388888888888884,1.6666666666666667e-05,0.014233333333333334,0.01117037037037037
