tr,ta,tc,to,tu,co,cu,cm,cf
0,1,0,58,63,13,8,1,1
0.1,1,0,54,60,13,7,1,2
0.2,1,0,54,60,13,7,1,2
0.30000000000000004,1,0,54,60,13,7,1,2
0.4,1,0,54,60,13,7,1,2
0.5,1,0,54,60,13,7,1,2
0.6,1,0,54,60,13,7,1,2
0.7,1,0,54,60,13,7,1,2
0.7999999999999999,1,0,54,60,13,7,1,2
0.8999999999999999,1,0,54,60,13,7,1,2
0.9999999999999999,1,0,54,60,13,7,1,2
