tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,1.063425925925926,1.2282407407407407,0.012268518518518519,0.617824074074074,0.0020833333333333333,1.3659722222222221,0.16805555555555557
0.1,1,0.8634259259259259,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7789351851851851,1.396064814814815
0.2,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.30000000000000004,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.4,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.5,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.6,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.7,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.7999999999999999,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.8999999999999999,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
0.9999999999999999,1,0.8631944444444445,0.4131944444444445,0.012268518518518519,0.40486111111111106,0.0020833333333333333,1.7791666666666668,1.3962962962962964
