tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,0.2222222222222222,3.777777777777778,2.9444444444444446,1.277777777777778,0.5,0.8333333333333334,1.3333333333333333
0.1,1,0.2222222222222222,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,0.9444444444444445,2.055555555555556
0.2,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.30000000000000004,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.4,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.5,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.6,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.7,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.7999999999999999,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.8999999999999999,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
0.9999999999999999,1,0.16666666666666666,3.1666666666666665,2.9444444444444446,1.1666666666666667,0.5,1.0,2.111111111111111
