tr,ta,tc,to,tu,co,cu,cm,cf
0,1,0,47,68,25,3,2,0
0.1,1,44,3,24,3,1,2,0
0.2,1,44,3,24,3,1,2,0
0.30000000000000004,1,44,3,24,3,1,2,0
0.4,1,44,3,24,3,1,2,0
0.5,1,0,1,24,1,1,2,2
0.6,1,0,1,24,1,1,2,2
0.7,1,0,1,24,1,1,2,2
0.7999999999999999,1,0,1,24,1,1,2,2
0.8999999999999999,1,0,1,24,1,1,2,2
0.9999999999999999,1,0,1,24,1,1,2,2
