tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,0.0017014814814814816,0.0019651851851851853,1.9629629629629627e-05,0.0009885185185185183,3.3333333333333333e-06,0.002185555555555555,0.00026888888888888893
0.1,1,0.0013814814814814816,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.002846296296296296,0.002233703703703704
0.2,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.30000000000000004,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.4,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.5,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.6,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.7,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.7999999999999999,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.8999999999999999,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
0.9999999999999999,1,0.0013811111111111112,0.0006611111111111112,1.9629629629629627e-05,0.0006477777777777777,3.3333333333333333e-06,0.0028466666666666666,0.002234074074074074
