tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,0.07407407407407407,1.2592592592592593,0.9814814814814815,0.425925925925926,0.16666666666666666,0.2777777777777778,0.4444444444444444
0.1,1,0.07407407407407407,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3148148148148148,0.6851851851851852
0.2,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.30000000000000004,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.4,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.5,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.6,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.7,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.7999999999999999,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.8999999999999999,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
0.9999999999999999,1,0.05555555555555555,1.0555555555555556,0.9814814814814815,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.7037037037037037
