tr,ta,tc,to,tu,co,cu,cm,cf
0,1,5,1,0,1,0,13,13
0.1,1,5,0,0,0,0,14,15
0.2,1,5,0,0,0,0,14,15
0.30000000000000004,1,5,0,0,0,0,14,15
0.4,1,5,0,0,0,0,14,15
0.5,1,5,0,0,0,0,14,15
0.6,1,5,0,0,0,0,14,15
0.7,1,5,0,0,0,0,14,15
0.7999999999999999,1,5,0,0,0,0,14,15
0.8999999999999999,1,5,0,0,0,0,14,15
0.9999999999999999,1,5,0,0,0,0,14,15
