tr,ta,tc,to,tu,co,cu,cm,cf
0.0,1,0.2126851851851852,0.24564814814814814,0.0024537037037037036,0.12356481481481481,0.00041666666666666664,0.2731944444444444,0.03361111111111111
0.1,1,0.1726851851851852,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.355787037037037,0.279212962962963
0.2,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.30000000000000004,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.4,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.5,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.6,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.7,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.7999999999999999,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.8999999999999999,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
0.9999999999999999,1,0.1726388888888889,0.0826388888888889,0.0024537037037037036,0.08097222222222221,0.00041666666666666664,0.35583333333333333,0.27925925925925926
